custom_year,custom_month,custom_day,custom_date,custom_user_id,custom_produit_id,custom_event_name,sales,quantity
year1,month1,day5,date5,user2958,produit2,event_name1,,
year1,month1,day2,date2,user2979,produit2,event_name1,,
year1,month1,day5,date5,user2984,produit2,event_name1,,
year1,month1,day4,date4,user2986,produit2,event_name1,,
year1,month1,day2,date2,user3011,produit2,event_name1,,
year1,month1,day3,date3,user3015,produit2,event_name1,,
year1,month1,day2,date2,user3017,produit2,event_name1,,
year1,month1,day4,date4,user3017,produit2,event_name1,,
year1,month1,day4,date4,user3017,produit2,event_name1,,
year1,month1,day2,date2,user3037,produit2,event_name1,,
year1,month1,day3,date3,user3041,produit2,event_name1,,
year1,month1,day6,date6,user3047,produit2,event_name1,,
year1,month1,day2,date2,user3049,produit2,event_name1,,
year1,month1,day4,date4,user3059,produit2,event_name1,,
year1,month1,day4,date4,user3064,produit2,event_name1,,
year1,month1,day4,date4,user3064,produit2,event_name1,,
year1,month1,day4,date4,user3064,produit2,event_name1,,
year1,month1,day4,date4,user3064,produit2,event_name1,,
year1,month1,day4,date4,user3064,produit2,event_name1,,
year1,month1,day5,date5,user3064,produit2,event_name1,,
year1,month1,day1,date1,user3083,produit2,event_name1,,
year1,month1,day4,date4,user3101,produit2,event_name1,,
year1,month1,day4,date4,user3101,produit2,event_name1,,
year1,month1,day4,date4,user3101,produit2,event_name1,,
year1,month1,day4,date4,user3107,produit2,event_name1,,
year1,month1,day4,date4,user3122,produit2,event_name1,,
year1,month1,day1,date1,user3128,produit2,event_name1,,
year1,month1,day4,date4,user3131,produit2,event_name1,,
year1,month1,day5,date5,user3142,produit2,event_name1,,
year1,month1,day5,date5,user3153,produit2,event_name1,,
year1,month1,day5,date5,user3156,produit2,event_name1,,
year1,month1,day4,date4,user3170,produit2,event_name1,,
year1,month1,day4,date4,user3170,produit2,event_name1,,
year1,month1,day8,date8,user3174,produit2,event_name1,,
year1,month1,day4,date4,user3177,produit2,event_name1,,
year1,month1,day4,date4,user3192,produit2,event_name1,,
year1,month1,day5,date5,user3203,produit2,event_name1,,
year1,month1,day5,date5,user3209,produit2,event_name1,,
year1,month1,day5,date5,user3211,produit2,event_name1,,
year1,month1,day6,date6,user3215,produit2,event_name1,,
year1,month1,day4,date4,user3218,produit2,event_name1,,
year1,month1,day6,date6,user3236,produit2,event_name1,,
year1,month1,day2,date2,user3239,produit2,event_name1,,
year1,month1,day8,date8,user3242,produit2,event_name1,,
year1,month1,day2,date2,user3255,produit2,event_name1,,
year1,month1,day2,date2,user3255,produit2,event_name1,,
year1,month1,day7,date7,user3257,produit2,event_name1,,
year1,month1,day2,date2,user3267,produit2,event_name1,,
year1,month1,day2,date2,user3267,produit2,event_name1,,
year1,month1,day3,date3,user3267,produit2,event_name1,,
year1,month1,day2,date2,user3269,produit2,event_name1,,
year1,month1,day2,date2,user3281,produit2,event_name1,,
year1,month1,day5,date5,user3314,produit2,event_name1,,
year1,month1,day5,date5,user3314,produit2,event_name1,,
year1,month1,day5,date5,user3314,produit2,event_name1,,
year1,month1,day7,date7,user3340,produit2,event_name1,,
year1,month1,day7,date7,user3340,produit2,event_name1,,
year1,month1,day7,date7,user3340,produit2,event_name1,,
year1,month1,day8,date8,user3351,produit2,event_name1,,
year1,month1,day8,date8,user3351,produit2,event_name1,,
year1,month1,day8,date8,user3351,produit2,event_name1,,
year1,month1,day3,date3,user3352,produit2,event_name1,,
year1,month1,day1,date1,user3357,produit2,event_name1,,
year1,month1,day6,date6,user3371,produit2,event_name1,,
year1,month1,day6,date6,user3371,produit2,event_name1,,
year1,month1,day6,date6,user3371,produit2,event_name1,,
year1,month1,day6,date6,user3371,produit2,event_name1,,
year1,month1,day6,date6,user3371,produit2,event_name1,,
year1,month1,day6,date6,user3371,produit2,event_name1,,
year1,month1,day3,date3,user3374,produit2,event_name1,,
year1,month1,day3,date3,user3374,produit2,event_name1,,
year1,month1,day8,date8,user3378,produit2,event_name1,,
year1,month1,day8,date8,user3379,produit2,event_name1,,
year1,month1,day1,date1,user3380,produit2,event_name1,,
year1,month1,day4,date4,user3382,produit2,event_name1,,
year1,month1,day2,date2,user3396,produit2,event_name1,,
year1,month1,day2,date2,user3418,produit2,event_name1,,
year1,month1,day5,date5,user3422,produit2,event_name1,,
year1,month1,day2,date2,user3424,produit2,event_name1,,
year1,month1,day4,date4,user3428,produit2,event_name1,,
year1,month1,day4,date4,user3428,produit2,event_name1,,
year1,month1,day3,date3,user3431,produit2,event_name1,,
year1,month1,day2,date2,user3436,produit2,event_name1,,
year1,month1,day1,date1,user3437,produit2,event_name1,,
year1,month1,day5,date5,user3451,produit2,event_name1,,
year1,month1,day1,date1,user3470,produit2,event_name1,,
year1,month1,day2,date2,user3473,produit2,event_name1,,
year1,month1,day8,date8,user3473,produit2,event_name1,,
year1,month1,day4,date4,user3487,produit2,event_name1,,
year1,month1,day3,date3,user3490,produit2,event_name1,,
year1,month1,day6,date6,user3505,produit2,event_name1,,
year1,month1,day7,date7,user3535,produit2,event_name1,,
year1,month1,day4,date4,user3543,produit2,event_name1,,
year1,month1,day4,date4,user3543,produit2,event_name1,,
year1,month1,day5,date5,user3556,produit2,event_name1,,
year1,month1,day4,date4,user3559,produit2,event_name1,,
year1,month1,day4,date4,user3582,produit2,event_name1,,
year1,month1,day4,date4,user3582,produit2,event_name1,,
year1,month1,day4,date4,user3582,produit2,event_name1,,
year1,month1,day7,date7,user3586,produit2,event_name1,,
year1,month1,day3,date3,user3589,produit2,event_name1,,
year1,month1,day5,date5,user3602,produit2,event_name1,,
year1,month1,day2,date2,user3624,produit2,event_name1,,
year1,month1,day2,date2,user3624,produit2,event_name1,,
year1,month1,day1,date1,user3643,produit2,event_name1,,
year1,month1,day4,date4,user3656,produit2,event_name1,,
year1,month1,day8,date8,user3660,produit2,event_name1,,
year1,month1,day3,date3,user3667,produit2,event_name1,,
year1,month1,day5,date5,user3672,produit2,event_name1,,
year1,month1,day3,date3,user3673,produit2,event_name1,,
year1,month1,day3,date3,user3688,produit2,event_name1,,
year1,month1,day7,date7,user3694,produit2,event_name1,,
year1,month1,day7,date7,user3694,produit2,event_name1,,
year1,month1,day8,date8,user3694,produit2,event_name1,,
year1,month1,day4,date4,user3695,produit2,event_name1,,
year1,month1,day4,date4,user3699,produit2,event_name1,,
year1,month1,day2,date2,user3701,produit2,event_name1,,
year1,month1,day7,date7,user3714,produit2,event_name1,,
year1,month1,day2,date2,user3715,produit2,event_name1,,
year1,month1,day6,date6,user3724,produit2,event_name1,,
year1,month1,day5,date5,user3729,produit2,event_name1,,
year1,month1,day3,date3,user3739,produit2,event_name1,,
year1,month1,day3,date3,user3759,produit2,event_name1,,
year1,month1,day3,date3,user3770,produit2,event_name1,,
year1,month1,day3,date3,user3770,produit2,event_name1,,
year1,month1,day2,date2,user3777,produit2,event_name1,,
year1,month1,day1,date1,user3785,produit2,event_name1,,
year1,month1,day4,date4,user3794,produit2,event_name1,,
year1,month1,day1,date1,user3805,produit2,event_name1,,
year1,month1,day6,date6,user3810,produit2,event_name1,,
year1,month1,day2,date2,user3820,produit2,event_name1,,
year1,month1,day5,date5,user3824,produit2,event_name1,,
year1,month1,day1,date1,user3831,produit2,event_name1,,
year1,month1,day4,date4,user3834,produit2,event_name1,,
year1,month1,day5,date5,user3838,produit2,event_name1,,
year1,month1,day5,date5,user3841,produit2,event_name1,,
year1,month1,day3,date3,user3843,produit2,event_name1,,
year1,month1,day4,date4,user3847,produit2,event_name1,,
year1,month1,day2,date2,user3851,produit2,event_name1,,
year1,month1,day2,date2,user3851,produit2,event_name1,,
year1,month1,day2,date2,user3864,produit2,event_name1,,
year1,month1,day7,date7,user3872,produit2,event_name1,,
year1,month1,day7,date7,user3872,produit2,event_name1,,
year1,month1,day7,date7,user3872,produit2,event_name1,,
year1,month1,day3,date3,user3875,produit2,event_name1,,
year1,month1,day2,date2,user3883,produit2,event_name1,,
year1,month1,day5,date5,user3907,produit2,event_name1,,
year1,month1,day8,date8,user3907,produit2,event_name1,,
year1,month1,day7,date7,user3908,produit2,event_name1,,
year1,month1,day7,date7,user3908,produit2,event_name1,,
year1,month1,day1,date1,user3922,produit2,event_name1,,
year1,month1,day8,date8,user3928,produit2,event_name1,,
year1,month1,day4,date4,user3961,produit2,event_name1,,
year1,month1,day1,date1,user3962,produit2,event_name1,,
year1,month1,day1,date1,user3965,produit2,event_name1,,
year1,month1,day8,date8,user3969,produit2,event_name1,,
year1,month1,day8,date8,user3974,produit2,event_name1,,
year1,month1,day6,date6,user3981,produit2,event_name1,,
year1,month1,day1,date1,user4022,produit2,event_name1,,
year1,month1,day8,date8,user4046,produit2,event_name1,,
year1,month1,day3,date3,user4052,produit2,event_name1,,
year1,month1,day8,date8,user4063,produit2,event_name1,,
year1,month1,day8,date8,user4063,produit2,event_name1,,
year1,month1,day3,date3,user4076,produit2,event_name1,,
year1,month1,day4,date4,user4079,produit2,event_name1,,
year1,month1,day4,date4,user4108,produit2,event_name1,,
year1,month1,day2,date2,user4127,produit2,event_name1,,
year1,month1,day4,date4,user4129,produit2,event_name1,,
year1,month1,day7,date7,user4133,produit2,event_name1,,
year1,month1,day1,date1,user4145,produit2,event_name1,,
year1,month1,day1,date1,user4145,produit2,event_name1,,
year1,month1,day8,date8,user4156,produit2,event_name1,,
year1,month1,day8,date8,user4156,produit2,event_name1,,
year1,month1,day1,date1,user4158,produit2,event_name1,,
year1,month1,day1,date1,user4158,produit2,event_name1,,
year1,month1,day3,date3,user4169,produit2,event_name1,,
year1,month1,day3,date3,user4169,produit2,event_name1,,
year1,month1,day7,date7,user4170,produit2,event_name1,,
year1,month1,day7,date7,user4170,produit2,event_name1,,
year1,month1,day7,date7,user4170,produit2,event_name1,,
year1,month1,day8,date8,user4170,produit2,event_name1,,
year1,month1,day8,date8,user4170,produit2,event_name1,,
year1,month1,day8,date8,user4170,produit2,event_name1,,
year1,month1,day5,date5,user4180,produit2,event_name1,,
year1,month1,day5,date5,user4180,produit2,event_name1,,
year1,month1,day2,date2,user4182,produit2,event_name1,,
year1,month1,day5,date5,user4183,produit2,event_name1,,
year1,month1,day3,date3,user4184,produit2,event_name1,,
year1,month1,day7,date7,user4185,produit2,event_name1,,
year1,month1,day7,date7,user4185,produit2,event_name1,,
year1,month1,day6,date6,user4186,produit2,event_name1,,
year1,month1,day1,date1,user4195,produit2,event_name1,,
year1,month1,day3,date3,user4200,produit2,event_name1,,
year1,month1,day8,date8,user4211,produit2,event_name1,,
year1,month1,day3,date3,user4220,produit2,event_name1,,
year1,month1,day6,date6,user4226,produit2,event_name1,,
year1,month1,day6,date6,user4226,produit2,event_name1,,
year1,month1,day3,date3,user4238,produit2,event_name1,,
year1,month1,day6,date6,user4240,produit2,event_name1,,
year1,month1,day4,date4,user4246,produit2,event_name1,,
year1,month1,day2,date2,user4270,produit2,event_name1,,
year1,month1,day6,date6,user4272,produit2,event_name1,,
year1,month1,day1,date1,user4281,produit2,event_name1,,
year1,month1,day2,date2,user4281,produit2,event_name1,,
year1,month1,day5,date5,user4287,produit2,event_name1,,
year1,month1,day7,date7,user4290,produit2,event_name1,,
year1,month1,day3,date3,user4294,produit2,event_name1,,
year1,month1,day3,date3,user4294,produit2,event_name1,,
year1,month1,day2,date2,user4305,produit2,event_name1,,
year1,month1,day4,date4,user4312,produit2,event_name1,,
year1,month1,day7,date7,user4313,produit2,event_name1,,
year1,month1,day3,date3,user4317,produit2,event_name1,,
year1,month1,day4,date4,user4323,produit2,event_name1,,
year1,month1,day1,date1,user4336,produit2,event_name1,,
year1,month1,day7,date7,user4343,produit2,event_name1,,
year1,month1,day3,date3,user4360,produit2,event_name1,,
year1,month1,day5,date5,user4360,produit2,event_name1,,
year1,month1,day3,date3,user4369,produit2,event_name1,,
year1,month1,day2,date2,user4370,produit2,event_name1,,
year1,month1,day2,date2,user4370,produit2,event_name1,,
year1,month1,day2,date2,user4370,produit2,event_name1,,
year1,month1,day6,date6,user4378,produit2,event_name1,,
year1,month1,day1,date1,user4380,produit2,event_name1,,
year1,month1,day5,date5,user4388,produit2,event_name1,,
year1,month1,day2,date2,user4399,produit2,event_name1,,
year1,month1,day3,date3,user4403,produit2,event_name1,,
year1,month1,day3,date3,user4403,produit2,event_name1,,
year1,month1,day3,date3,user4405,produit2,event_name1,,
year1,month1,day1,date1,user4412,produit2,event_name1,,
year1,month1,day3,date3,user4415,produit2,event_name1,,
year1,month1,day4,date4,user4420,produit2,event_name1,,
year1,month1,day4,date4,user4437,produit2,event_name1,,
year1,month1,day1,date1,user4439,produit2,event_name1,,
year1,month1,day4,date4,user4445,produit2,event_name1,,
year1,month1,day4,date4,user4445,produit2,event_name1,,
year1,month1,day8,date8,user4467,produit2,event_name1,,
year1,month1,day3,date3,user4481,produit2,event_name1,,
year1,month1,day4,date4,user4489,produit2,event_name1,,
year1,month1,day2,date2,user4504,produit2,event_name1,,
year1,month1,day3,date3,user4506,produit2,event_name1,,
year1,month1,day3,date3,user4506,produit2,event_name1,,
year1,month1,day3,date3,user4515,produit2,event_name1,,
year1,month1,day2,date2,user4535,produit2,event_name1,,
year1,month1,day2,date2,user4536,produit2,event_name1,,
year1,month1,day4,date4,user4544,produit2,event_name1,,
year1,month1,day5,date5,user4546,produit2,event_name1,,
year1,month1,day5,date5,user4549,produit2,event_name1,,
year1,month1,day5,date5,user4560,produit2,event_name1,,
year1,month1,day2,date2,user4586,produit2,event_name1,,
year1,month1,day4,date4,user4598,produit2,event_name1,,
year1,month1,day7,date7,user4608,produit2,event_name1,,
year1,month1,day4,date4,user4635,produit2,event_name1,,
year1,month1,day2,date2,user4653,produit2,event_name1,,
year1,month1,day4,date4,user4669,produit2,event_name1,,
year1,month1,day5,date5,user4671,produit2,event_name1,,
year1,month1,day3,date3,user4676,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day4,date4,user4677,produit2,event_name1,,
year1,month1,day5,date5,user4677,produit2,event_name1,,
year1,month1,day5,date5,user4677,produit2,event_name1,,
year1,month1,day2,date2,user4690,produit2,event_name1,,
year1,month1,day6,date6,user4691,produit2,event_name1,,
year1,month1,day3,date3,user4694,produit2,event_name1,,
year1,month1,day3,date3,user4694,produit2,event_name1,,
year1,month1,day2,date2,user4707,produit2,event_name1,,
year1,month1,day2,date2,user4708,produit2,event_name1,,
year1,month1,day3,date3,user4708,produit2,event_name1,,
year1,month1,day3,date3,user4708,produit2,event_name1,,
year1,month1,day4,date4,user4708,produit2,event_name1,,
year1,month1,day5,date5,user4708,produit2,event_name1,,
year1,month1,day4,date4,user4710,produit2,event_name1,,
year1,month1,day5,date5,user4714,produit2,event_name1,,
year1,month1,day5,date5,user4726,produit2,event_name1,,
year1,month1,day5,date5,user4726,produit2,event_name1,,
year1,month1,day8,date8,user4726,produit2,event_name1,,
year1,month1,day2,date2,user4727,produit2,event_name1,,
year1,month1,day1,date1,user4729,produit2,event_name1,,
year1,month1,day5,date5,user4735,produit2,event_name1,,
year1,month1,day6,date6,user4741,produit2,event_name1,,
